id;name;salary_from;salary_to;salary_currency;salary_gross;description;employer_name;area_id;area_name;published_at
44384798;Администратор 1С с техническими знаниями;25000;30000;RUR;FALSE;<p><strong>Привет, возможно, будущий коллега!</strong><br /><br />Мы ищем в нашу открытую и дружную семью – DocsInBox крутого специалиста 1С, в идеале связавшего свою жизнь со сферой Horeca.<br />Мы создаем сервис, который перемещает ресторанную бухгалтерию из старого мира в новый!<br />В старом - бухгалтер Клавдия Васильевна пенсионного возраста сидит в полуподвальной подсобке за старым компом и все вокруг завалено бумажками. В новом мире бухгалтер Маша , которая работает прямо в зале ресторана с планшета! Все бумажки давно электронные, а в той подсобке - склад.<br /><br />Сейчас нашим продуктом пользуются 6000 ресторанов. Каждый месяц мы подключаем 250 новых. Мы номер один в СНГ в сфере HORECA с большим отрывом. И продолжаем расти очень быстро в РФ и за рубежом. С нами уже работают клиенты в США и Дубае.<br />И это только начало!</p> <p><strong>Мы отлично сработаемся, если ты:</strong></p> <p> </p> <ul> <li>Имеешь опыт работы с платформой 1С:8 не менее года (обязательно)</li> <li>Понимаешь что такое первичная документация (Торг-12/УПД)</li> <li>Имеешь знания основных органов управление конфигуратора и умение программировать будет большим плюсом (1С:8 или 1С:7)</li> <li>Открытость в общении</li> <li>Умение грамотно писать и говорить</li> <li>Умеешь работать в режиме многозадачности</li> <li>Ответственный подход к работе</li> </ul> <p><strong>Тебе предстоит:</strong></p> <ul> <li>Работать напрямую с поставщиками и ресторанами</li> <li>Базовая доработка обработчиков на платформе 1С:предприятие 8</li> <li>Решение проблем‚ возникающих в ходе работы</li> <li>Документирование доработок в нашем внутреннем портале</li> <li>Удаленная установка обработчиков на платформе 1С:8 и 1С:7</li> </ul> <p><strong>Мы предлагаем: </strong></p> <ul> <li>Полностью удаленную работу</li> <li>Вся зарплата белая, оформление по ТК с первого дня</li> <li>Оплачиваемая стажировка с выделенным куратором</li> <li>Возможность профессионального и карьерного роста</li> <li>Дружный коллектив высококвалифицированных сотрудников</li> <li>Продукт, который является ежедневной необходимостью для каждого потенциального клиента HoReCa</li> <li>График работы 5/2 с 9.00 - 18.00 мск</li> </ul>;Доксинбокс;2;Санкт-Петербург;2021-05-29
38200883;Оператор 1С;25000;25000;RUR;FALSE;"<p><strong>Мы занимаемся оптовыми продажами канцелярских товаров . </strong><br /></p> <p>Требуется оператор 1 С с опытом работы .<br /></p> <p>Обязанности:</p> <p><br />Работа в программе 1С (7 Торговля Склад);</p> <p>Прием и обработка заказов</p> <p>Работа с документацией (ввод накладных, счет-фактур, выставление счетов клиентам);</p> <p>Ведение установленной отчетности, первичная документация.</p> <p> </p> <p>Требования:</p> <p><br />Опыт аналогичной работы</p> <p>Уверенный пользователь ПК/ПО (Windows, Office, Excel, 1С и пр.)</p> <p>Высокая скорость печати</p> <p>Готовность к обучению, внимательность, аккуратность, ответственность, коммуникабельность</p> <p>Умение работать с большим объемом информации</p> <p> </p> <p>Условия:</p> <p><br />Оформление по ТК РФ;</p> <p>График работы 5/2; (9-18);</p> <p>Заработная плата (без задержек): 20.000 руб на руки на испытательный срок , 25.000 руб на руки - после испытательного срока . </p> <p>Оборудованное рабочее место, хорошие условия труда в офисе, офис у метро садовая </p> <p> </p>";HR Development;2;Санкт-Петербург;2020-07-23
36271702;Программист-стажер 1С;25000;25000;RUR;FALSE;<p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>Изучение программирования на платформе 1С:Предприятие 8.3 с последующей сдачей экзаменов на сертификаты 1С</li> <li>Доработка программных продуктов на платформе 1C:Предприятие 8.3, разработка внешних отчетов, обработок, печатных форм и настройка, разработка, доработка обменов данными между конфигурациями (от простого к сложному по мере изучения программирования)</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее техническое образование</li> <li>Коммуникабельность‚ исполнительность‚ дисциплина</li> <li>Знание азов программирования</li> <li>Опыт программирования и/или знания 1С на уровне пользователя будут Вашими преимуществами</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Работа в офисе</li> <li>Работа без общения с клиентом (постановку задачи осуществляет Консультант-аналитик)</li> <li>Конкурентная заработная плата (рост вознаграждения по мере становления Вас как программиста)</li> <li>Оформление по ТК РФ</li> <li>5-ти дневная рабочая неделя‚ 8-ми часовой рабочий день с 10:00 до 19:00</li> <li>Комфортный офис в центре города (теннисный стол, фрукты, чай, кофе, печенье, конфеты)</li> <li>Хороший коллектив и адекватное руководство</li> </ul>;ГК В приоритете;2;Санкт-Петербург;2020-04-02
36479242;Аналитик-стажер 1С;25000;25000;RUR;FALSE;"<p><strong>Компания ITLand более 14 лет занимается автоматизацией проектного управления. Продукты и решения ITLand используются более чем в 300 проектно-ориентированных организациях России и СНГ, среди клиентов компании: Научно-Технический Центр «Газпром Нефти», предприятия ГК «Росатом», Холдинг RBI, Архитектурное Бюро UNK Project, АО «Институт Гипростроймост – Санкт-Петербург» и другие. Подробнее о наших проектах и заказчиках можно почитать на нашем сайте в разделе &quot;Клиенты&quot;.</strong></p> <p><strong>Мы являемся официальным Центром разработки тиражных решений на платформе &quot;1С:Предприятие 8&quot; для управления проектами. Наше подразделение в Санкт-Петербурге выполняет разработку новых и развитие уже существующих решений, а также, наряду с Московским подразделением, участвует в их внедрении и поддержке.</strong></p> <p><strong>В данный момент мы ищем начинающего системного аналитика в нашу команду.</strong></p> <p><strong>Мы предлагаем<strong>:</strong></strong></p> <ul> <li>Обучение в рамках академии ITLand;</li> <li>Карьерный рост;</li> <li>Интересные и серьёзные проекты;</li> <li>Дружный молодой и профессиональный коллектив;</li> <li>Коллеги, готовые делиться знаниями;</li> <li>Корпоративные мероприятия, обучение дайвингу;</li> <li>Белая заработная плата;</li> <li>Официальное оформление по ТК РФ, оплата отпускных и больничных;</li> <li>График работы: пн-пт, 10.00-19.00;</li> <li>Уютный офис в самом центре Санкт-Петербурга, в двух шагах от Петропавловской крепости.</li> </ul> <p><strong>Ты нам подходишь, если:</strong></p> <ul> <li>Хочешь развиваться в сфере аналитики 1С;</li> <li>Внимателен к мелочам, особенно в сфере документации.</li> </ul> <p><strong>Будет преимуществом:</strong></p> <ul> <li>Опыт работы в компании-франчайзи 1С;</li> <li>Профильное образование (системный анализ, бизнес-анализ, финансы).</li> </ul> <p><strong>Обязанности:</strong></p> <ul> <li>Работа на проектах внедрения;</li> <li>Составление проектной документации (инструкции, договоры, технические задания);</li> <li>Помощь руководителю проекта. <ul> </ul> </li> </ul>";ITLand;2;Санкт-Петербург;2020-03-27
37571563;Программист 1С;25000;25000;RUR;TRUE;"<p><strong>Требуемый опыт работы: 0.5–2 года</strong></p> <p><strong>Компания ООО “ЛарджСпейс” занимается как внедрением комплексных проектов на платформе 1С для малых и средних компаний, так и сопровождением действующих Клиентов и Разработкой собственных решений для 1С:УТ, 1С:УНФ, 1С:КА, 1С:БП, 1С:ДО. У нас работают специалисты с опытом работы более 5 лет в сфере программирования 1С. Данные специалисты будут коучами (наставниками) для программистов 1С и консультантов, и будут способствовать в построении карьеры новых сотрудников.</strong></p> <p><strong>Компания расширяется в нескольких сферах деятельности, поэтому нам нужен новый участник нашей команды:</strong></p> <p><strong>Обязанности:</strong></p> <ul> <li>Поддержка и развитие решений на базе «1С:Управление торговлей 8», «1С:Управление нашей фирмой 8», «1С:Бухгалтерия предприятия 3.0», «1С Комплексная автоматизация 8», «1С: Документооборот» с незначительными изменениями конфигурации через расширения;</li> <li>Непосредственное взаимодействие с пользователями, уточнение требований, создание технических заданий;</li> <li>Доработка типовых конфигураций «1С: Управление торговлей 8», «1С:Управление нашей фирмой 8», «1С:Бухгалтерия предприятия 3.0», разработка дополнительного функционала в конфигурациях (добавление новых объектов) с минимальными изменениями типового функционала;</li> <li>Разработка обработок, отчетов, внешних печатных форм, обработок заполнения табличных частей;</li> <li>Обновление конфигураций 1С (типовых и нетиповых);</li> <li>Участие во внутренних и внешних проектах компании, связанных с автоматизацией бизнес-процессов малых и средних компаний.</li> </ul> <p><strong>Требования к соискателям:</strong></p> <ul> <li>Опыт разработки и сопровождения на платформе 1С Предприятие 8 не менее 6 месяцев.</li> <li>Желательно. Знание одного или несколько из следующих языков программирования: C++, Objective-C, PHP, Python, Java, JavaScript. </li> <li>Умение и любовь к документированию своей деятельности (To-Do-List, записи, комментарии в ноуте, постановка и выполнение задач).</li> <li>Умение экспериментировать с решением поставленной задачи для достижения наилучшего результата.</li> <li>Способность быстрого обучения и высокая адаптивность к постоянным изменениям условий, ответственность, организованность, стрессоустойчивость, многозадачность, коммуникабельность.</li> <li>Наличие дополнительного образования \ сертификатов 1С приветствуется.</li> </ul> <p><br /><strong>Условия:</strong></p> <ul> <li>Оформление в соответствии с ТК РФ (трудовой договор). </li> <li>Оплата мобильной связи.</li> <li>График работы: пятидневная рабочая неделя, с 10 до 19.</li> <li>Прозрачная система премирования.</li> <li>Компания предоставляет оплачиваемый отпуск.</li> <li>Испытательный срок 2 месяца. </li> <li>Корпоративное обучение до старшего специалиста.</li> <li>Карьерный рост согласно профессиональному росту в течение года. </li> <li>Оплата сертификации сотрудника и дополнительных курсов повышения квалификации.</li> <li>Работа в дружном коллективе профессионалов.</li> <li>Рабочее место в комфортном офисе 7-8 минут пешком от станции метро Площадь Восстания.</li> <li>Возможность работы в удаленном режиме с соблюдением рабочего времени после окончания испытательного срока</li> </ul> <p><strong>Зарплата – от 25 тысяч рублей до вычета НДФЛ, уточняется на собеседовании. Максимальная заработная плата – неограничена.</strong></p> <p><br /><strong>Если Вам стало интересно, то ждем Ваше резюме!<br />При соответствии требованиям, мы обязательно свяжемся с Вами в кратчайшие сроки для согласования собеседования с представителями компании.</strong></p> <ul> <li> </li> </ul>";ЛарджСпейс;2;Санкт-Петербург;2020-06-18
37866262;Программист-стажер 1С;25000;25000;RUR;TRUE;"<p><strong>Antegra</strong> <strong>consulting - </strong>разработчик учетных и управленческих программ для банков и финансовых компаний на базе 1С:Предприятие 8. Мы сотрудничаем с Росбанк, ОТП банк, Юникредит Лизинг, Финчер. Наши программы используют более 40 кредитных организаций от С.-Петербурга до Владивостока.</p> <p>Мы приглашаем в нашу команду начинающего специалиста по 1С (программист 1С, бизнес-аналитик, консультант).</p> <p><strong>Вы можете получить:</strong></p> <ul> <li>Востребованную профессию программиста или бизнес-аналитика (Обучение и сертификация за счет компании);</li> <li>Опыт участия в проектах внедрения программ 1С;</li> <li>Прозрачный профессиональный и финансовый рост (50 т.р. через 3-4 месяца, от 80 т.р. через год);</li> <li>Работу в команде профессионалов (Участие в масштабных проектах в качестве ассистента ведущих специалистов компании);</li> <li>Стремительный карьерный рост (Все руководители выросли внутри компании);</li> <li>Гарантированный оклад (Нет рисков остаться без зарплаты из-за маленькой выработки);</li> <li>Опытный наставник сможет ответить на все вопросы.</li> </ul> <p><strong>Чем Вы будете заниматься первые месяцы:</strong></p> <ul> <li>Устанавливать программное обеспечение, типовые/нетиповые обновления у клиентов;</li> <li>Консультировать и обучать клиентов компании;</li> <li>Участвовать в тестировании задач;</li> <li>Участвовать в качестве ассистентов во внедренческих проектах.</li> </ul> <p><strong>Чем Вы будете заниматься после получения необходимых навыков:</strong></p> <ul> <li>Выявлять потребности клиентов, формулировать и ставить задачи программистам или программировать в системе «1С:Предприятие»;</li> <li>Решать задачи клиентов (консультации, обучение, разработка, администрирование);</li> <li>Участвовать в качестве бизнес-аналитика или программиста в клиентских проектах, в проектах разработки программ компании.</li> </ul> <p><strong>Перспективы:</strong></p> <ul> <li>Руководитель проектов;</li> <li>Архитектор;</li> <li>Руководитель направлений.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Интересные и сложные задачи;</li> <li>Выплачиваемую без задержек заработную плату от 25 000 руб. (по мере профессионального развития будут увеличиваться сложность задач и заработная плата); Если на момент собеседования уже есть необходимый опыт и знания по 1С, то начальная зарплата будет выше;</li> <li>Дружный коллектив, нацеленный на результат, работу с умными интересными людьми;</li> <li>Перспективы карьерного роста;</li> <li>График работы с 9.00/10.00 до 18.00/19.00 по договоренности, возможны переработки;</li> <li>Оформление согласно ТК РФ (оплачиваемые больничный, отпуск);</li> <li>Корпоративный транспорт от м. Нагатинская и м. Коломенская.</li> </ul> <p> </p> <p><strong>Вы сможете стать частью нашей команды, если у Вас имеется:</strong></p> <ul> <li>Законченное высшее техническое образование;</li> <li>Желание развиваться в сфере автоматизации бизнес-процессов на базе 1С;</li> <li>Усердие, готовность к интенсивному обучению, а также способность к самообучению.</li> </ul> <p><strong>Будут преимуществом:</strong></p> <ul> <li>Пройденные курсы или самостоятельное изучение системы 1С;</li> <li>Базовые знания и навыки программирования в системе «1С:Предприятие»;</li> <li>Опыт работы сервис-инженером, программистом-стажером от 0,5 года в 1С:Франчайзи.</li> </ul>";Antegra consulting;1;Москва;2020-07-19
37914923;Стажер 1С;25000;25000;RUR;FALSE;<p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>Изучение программирования на платформе 1С:Предприятие 8.3 с последующей сдачей экзаменов на сертификаты 1С</li> <li>Доработка программных продуктов на платформе 1C:Предприятие 8.3, разработка внешних отчетов, обработок, печатных форм и настройка, разработка, доработка обменов данными между конфигурациями (от простого к сложному по мере изучения программирования)</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее техническое образование</li> <li>Коммуникабельность‚ исполнительность‚ дисциплина</li> <li>Знание азов программирования</li> <li>Опыт программирования и/или знания 1С на уровне пользователя будут Вашими преимуществами</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Работа в офисе</li> <li>Работа без общения с клиентом (постановку задачи осуществляет Консультант-аналитик)</li> <li>Конкурентная заработная плата (рост вознаграждения по мере становления Вас как программиста)</li> <li>Оформление по ТК РФ</li> <li>5-ти дневная рабочая неделя‚ 8-ми часовой рабочий день с 10:00 до 19:00</li> <li>Комфортный офис в центре города (теннисный стол, фрукты, чай, кофе, печенье, конфеты)</li> <li>Хороший коллектив и адекватное руководство</li> </ul>;ГК В приоритете;2;Санкт-Петербург;2020-08-04
38791085;Стажер-программист 1С;25000;25000;RUR;TRUE;"<strong>Обязанности:</strong> <ul> <li> <p>Установка, настройка, обновление программных продуктов 1С;</p> </li> <li> <p>Обучение и консультирование пользователей по ведению учета в различных конфигурациях 1С;</p> </li> <li> <p>Разработка отчетов, обработок, внесение изменений в конфигурации на платформе 1С;</p> </li> <li> <p>Поиск и устранение ошибок пользователей.</p> </li> </ul> <strong>Требования:</strong> <ul> <li> <p>Высокая обучаемость, развитое логическое мышление, коммуникабельность и стрессоустойчивость;</p> </li> <li> <p>Умение программировать на любом языке будет преимуществом; </p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li> <p>Заработная плата от 25 т.р. на испытательном сроке, к концу первого года от 60 т.р. до 120 т.р.;</p> </li> <li> <p>Индивидуальные планы развития, самообучение и наставничество;</p> </li> <li>Сертификация в 1С за счет компании;</li> <li> <p>Официальное трудоустройство по ТК РФ с первого дня;</p> </li> </ul>";ОЛИМП, ГОК;1;Москва;2020-08-24
37703998;Программист 1С (Junior / Стажер);23000;33000;RUR;TRUE;"<p>Приглашаем выпускников и начинающих специалистов пройти оплачиваемую стажировку с возможностью дальнейшего трудоустройства.</p> <p> </p> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>Работу в стабильной компании, занимающей лидирующее положение на рынке</li> <li>Бесплатное обучение востребованной и хорошо оплачиваемой профессии</li> <li>Интересные и сложные проекты по разработке и внедрению программ 1С</li> <li>Работу под руководством опытного наставника</li> <li>Открытый и дружный коллектив, в котором трудятся яркие, талантливые личности с правильной системой ценностей</li> </ul> <p> </p> <p><strong>Что важно для нас: </strong></p> <ul> <li><strong>Знание языков программирования (любых)</strong></li> <li>Высшее или средне-специальное образование в сфере IT</li> <li>Опыт работы с 1С будет преимуществом</li> <li>Готовность к активному обучению, в том числе самостоятельному</li> <li>Ваш энтузиазм, заинтересованность в работе и желание развиваться в программировании</li> </ul> <p> </p> <p><strong>Что нужно делать: </strong></p> <ul> <li>Программировать на 1С</li> <li>Участвовать в проектах автоматизации сферы образования</li> <li>Писать техническую и проектную документацию</li> <li>Консультировать пользователей</li> <li>Участвовать в совещаниях рабочих групп различных проектов.</li> </ul> <p> </p> <p><strong>Что мы гарантируем:</strong></p> <ul> <li>Профессиональный и личностный рост, который будет происходить очень быстро.</li> <li> <p>Обучение и поддержку на всех этапах</p> </li> <li> <p>Оформление договора на время прохождения стажировки</p> </li> <li> <p>В случае успешного прохождения стажировки приглашение на работу</p> </li> <li> <p>Заработная плата после окончания стажировки от 33 000 рублей</p> </li> <li> <p>Оплата фиксированнным окладом, у нас нет почасовки, привязки к количеству проектов и задач</p> </li> <li> <p>Мы пересматриваем заработную плату каждые полгода в зависимости от результатов каждого сотрудника</p> </li> <li> <p>Оформление по ТК РФ; Компенсация питания и проезда</p> </li> </ul> <p><strong>В случае заинтересованности данной вакансией нужно будет пройти небольшое самостоятельное обучение по программированию 1С а также тестовое задание в офисе.</strong></p>";Русские решения;2;Санкт-Петербург;2020-08-24
48381132;Программист 1С (стажер);21000;50000;RUR;TRUE;"<p>Приглашаем на оплачиваемую стажировку с обучением и последующим трудоустройством по специальности программист 1С.</p> <p>Рассматриваем сотрудников с опытом, выпускников и так же студентов старших курсов</p> <p>Наличие опыта в данной сфере не обязательно, но будет плюсом</p> <p> </p> <p><strong>О нас:</strong></p> <ol> <li>Мы делаем сложные проекты по автоматизации продаж на платформе 1С:Предприятие</li> <li><strong>№ 1</strong> в рейтинге интеграторов 1С:CRM в России</li> <li><strong>Стажировка и работа удаленная</strong>, поэтому можете работать откуда пожелаете</li> <li>Наши клиенты: Swatch group, Wortmann, Цезарь сателлит, Hoegl, Газпром бурение и другие</li> <li>Специально для Вас мы записали <strong>видео о работе нашей компании</strong> <strong>https://youtu.be/kVcFXf7loNg</strong></li> </ol> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Работа с первыми лицами компаний - клиентов;</li> <li>Свободное посещение офиса для Москвы, удаленная работа для кандидатов из регионов;</li> <li>Работаем с 9 до 18, но рассмотрим вариант индивидуального графика;</li> <li>Официально оформляем в штат компании;</li> <li>Наставничество более опытного сотрудника поможет легко интегрироваться в работу</li> <li>Белая зарплата, всегда вовремя;</li> <li>Отличная высококлассная команда;</li> <li>Обучаем за счет компании;</li> <li>Мы предоставляем все, что вам нужно для комфортной работы: доступ к нашей CRM, телефонию, &quot;облачный&quot; кабинет для разработки и ведения проектов;</li> <li>Перспектива вырасти до руководителя проектов</li> </ul> <p> </p> <p><strong>Что нужно делать:</strong></p> <ul> <li>Работа по техническому заданию</li> <li>Оперативная реакция на запросы</li> <li>Поиск ошибок, отладка производительности</li> <li>Выполнение доработок системы</li> </ul> <p> </p> <p><strong>Требования к кандидату:</strong></p> <ul> <li>Грамотная письменная и устная речь</li> <li>Умение быстро обучаться</li> <li>Аналитический склад ума</li> </ul> <p> </p> <p><strong>Нам по пути, если Вы:</strong></p> <ul> <li>Доводите дела до конца, ориентированы на результат<strong>, внимательны к деталям</strong></li> <li>Не боитесь сложных задач, прорабатываете все стандартные и нестандартные варианты решения;</li> <li>Готовы расшевелить всех вокруг для выполнения поставленной задачи</li> </ul> <p> </p> <p><strong>ВАЖНО: Пожалуйста, в отклике пишите &quot;Я хочу пройти стажировку в вашей компании потому что...&quot;</strong></p> <p>Отклики без этой фразы рассматриваться не будут, т.к. для нас это означает, что кандидат даже не дочитал описание вакансии до конца и откликается на всё подряд.</p> <p>Развернутый ответ приветствуется и покажет вашу заинтересованность</p>";Лаборатория информационных технологий;1;Москва;2021-10-26
47593738;Стажер-программист 1С;21000;25000;RUR;TRUE;"<p>Ученик программиста 1С (полный рабочий день).</p> <p>1С:Франчайзи ООО «А.В.Т.» приглашает на должность «ученик программиста 1С».</p> <p><u><strong>Знание любого объектно-ориентированного языка программирования обязательно!</strong></u></p> <p>Если Вы хотите стать квалифицированном специалистом по 1С, работать над интересными проектами и можете преодолевать трудности - то Вы тот кто нам нужен.</p> <p> </p> <p><strong>Обязанности стажера 1С:</strong></p> <ul> <li>Изучение типовых конфигураций фирмы &quot;1С&quot;</li> <li>Обновление программ фирмы &quot;1С&quot;</li> <li>Консультация пользователей заказчика</li> <li>Настройка программ 1С под требования заказчика</li> </ul> <p> </p> <p><strong>Требования для стажера 1С:</strong></p> <ul> <li><u>Знание любого объектно-ориентированного языка программирования обязательно</u>!</li> <li>Основы СУБД (желательно)</li> <li>Желание учиться и двигаться дальше</li> </ul> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Обучение бесплатное в офисе нашей компании и на реальных выездах к заказчику</li> <li>Через 2-3 месяца Вы будете программистом 1С</li> <li>Оплата: оклад + бонусы (после испытательного срока)</li> </ul>";Автоматизация. Внедрение. Технологии.;1;Москва;2021-09-08
41686878;Стажер-программист 1С;20000;90000;RUR;FALSE;"<p>Мы ищем специалиста &quot;на вырост&quot; и у нас хороший опыт в этом деле.</p> <p>Если Вы хорошо соображаете, понимаете что такое программирование, Вас не пугает общение с людьми - приходите, и через три месяца Вы будете решать реальные бизнес-задачи и приносить пользу, а через пару лет - крепким специалистом.</p> <p>Какой-либо опыт работы с 1С является плюсом.</p> <p> </p> <p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>Реализация технических заданий на платформе 1С:Предприятие</li> <li>Участие в проектах по внедрению программ семейства 1С:Предприятие</li> <li>Консультации пользователей</li> </ul> <p> </p> <p><strong>Требования:</strong></p> <ul> <li>Умение программировать на каком-либо языке</li> <li>Высшее образование</li> </ul> <p><br /><strong>Условия:</strong></p> <ul> <li>Работа преимущественно в офисе с 10 до 19</li> <li>Возможность сдачи сертификатов посещения курсов 1С за счет Компании</li> </ul> <p> </p> <p>Рост специалиста мы видим в хорошего программиста и(или) в консультанта и далее в руководителя проектов</p> <p>Готовы так же рассмотреть кандидатов с опытом.</p>";КУБ: Комплексное Управление Бизнесом;1;Москва;2021-02-14
36315489;Младший аналитик-стажер 1С;20000;50000;RUR;TRUE;"<p><strong>О компании:</strong></p> <p>Компания «Рациональ», партнер фирмы «1С», приглашает на работу стажеров для участия в проектах внедрения и сопровождения программных продуктов 1С.</p> <p>Компания основана группой высокопрофессиональных экспертов по ERP-решениям фирмы «1С». С момента своего существования компания занимается комплексными внедрениями ERP-решений 1С на корпоративном рынке.</p> <p><strong>Вы получили диплом и не определились с местом работы. Вы хотите много интересной и сложной работы, учиться и развиваться в сфере информационных технологий, тогда эта работа для Вас!</strong></p> <p><strong>Это работа для тех, кто хочет расти и развиваться вместе с нами!</strong></p> <p><strong>Карьерный рост младшего аналитика-стажера 1С:</strong></p> <p><strong>1. <em>Младший аналитик-стажер 1С;</em></strong></p> <p><strong><em>2. Консультант 1С;</em></strong></p> <p><strong><em>3. Консультант-аналитик 1С;</em></strong></p> <p><strong><em>4. Руководитель проекта;</em></strong></p> <p><strong><em>5. Руководитель корпоративных проектов.</em></strong></p> <p><strong>Для продуктивной работы – современный высокооснащённый офис, 8 минут пешком от м. Семеновская, с возможностью парковки.</strong></p> <p><strong>Задачи, которые будете выполнять:</strong></p> <ul> <li>Участие в проектах внедрения ERP системы на базе 1С для клиентов корпоративного сектора;</li> <li>Консультирование и обучение пользователей по использованию программы;</li> <li>Формирование пользовательских инструкций;</li> <li>Настройка программы;</li> <li>Формирование проектной документации;</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее(экономическое или техническое);</li> <li>Владение основными офисными программами.</li> </ul> <p><strong>Личные качества:</strong></p> <ul> <li>Желание развиваться и совершенствоваться;</li> <li>Ответственность, нацеленность на результат;</li> <li>Желание работать в команде.</li> </ul> <p><strong>Условия работы:</strong></p> <ul> <li>Возможность повышения квалификации и профессионального роста;</li> <li>Бесплатное обучение и сертификация;</li> <li>Интересные проекты, предоставляющие реальную возможность профессионального и карьерного развития;</li> <li>График работы: понедельник - пятница с 10.00 до 19.00;</li> <li>Работа в офисе и у клиентов;</li> <li>Компенсация проживания и командировочные при работе у клиента;</li> <li>Оформление по ТК РФ.</li> </ul>";РАЦИОНАЛЬ;1;Москва;2020-04-12
